,0,1,2,3
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.0,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,6.561000000000002e-11,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.03940399,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,3.615840000000001e-08,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,7.978986000000001e-06,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0008821346400000001,2.4138e-06,-0.01
"[125.0, 85.0, 155.0, 115.0]",0.0,0.0,0.0,0.0490099501
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0
"[85.0, 125.0, 115.0, 155.0]",0.03940399,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.0,5.904900000000002e-13,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,3.903795000000001e-10,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.03940399,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,1.0760769000000003e-07,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,1.5838407900000004e-05,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0008821346400000001,2.4138e-06,-0.0199
"[125.0, 85.0, 155.0, 115.0]",0.0,0.0,0.0,0.0490099501
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0
"[85.0, 125.0, 115.0, 155.0]",0.03940399,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.314410000000003e-15,0.0,4.098000600000001e-12,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,1.3549449150000004e-09,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.03940399,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,2.490772842000001e-07,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,2.3619235581000005e-05,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0017423483669550001,2.4138e-06,-0.0199
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,0.0,0.0004410895509,0.0490099501
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.00035463591000000006
"[85.0, 125.0, 115.0, 155.0]",0.0490099501,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.314410000000003e-15,0.0,1.6251524829000002e-11,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,3.5830910236500013e-09,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.03940399,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,4.5915963158700016e-07,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,3.906417852778501e-05,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.00216601443418545,2.4138e-06,-0.0199
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,0.0,0.0004410895509,0.058519850599
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.00035463591000000006
"[85.0, 125.0, 115.0, 155.0]",0.0490099501,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.314410000000003e-15,0.0,4.8336828793560014e-11,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,7.679696797696503e-09,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.03940399,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,8.061456420211953e-07,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,5.816766665017621e-05,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0026710329452345957,2.4138e-06,-0.0199
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,0.0,0.0004410895509,0.06793465209301
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.00035463591000000006
"[85.0, 125.0, 115.0, 155.0]",0.0490099501,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.314410000000003e-15,0.0,1.1697073168489293e-10,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,1.4858210607910296e-08,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.03940399,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,1.3215931854525692e-06,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,8.162528649078581e-05,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0026710329452345957,2.4138e-06,-0.029701
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,0.0,0.0004410895509,0.06793465209301
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.00035463591000000006
"[85.0, 125.0, 115.0, 155.0]",0.0490099501,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.314410000000003e-15,0.0,2.495249198392367e-10,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,2.6603967170904316e-08,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.03940399,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,2.0430048320151156e-06,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.00010484833013298933,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.00325573448461934,2.4138e-06,-0.029701
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,3.1917231900000008e-06,0.00104809052422809,0.06793465209301
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007921791018000001
"[85.0, 125.0, 115.0, 155.0]",0.058519850599,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.314410000000003e-15,0.0,8.841254603131751e-10,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,6.266476476559404e-08,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.03940399,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,2.9662097548918686e-06,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0001331014571932335,9.43634971196904e-07,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.003834589008610237,2.4138e-06,-0.029701
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,3.1917231900000008e-06,0.00104809052422809,0.07725530557207991
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007921791018000001
"[85.0, 125.0, 115.0, 155.0]",0.058519850599,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.314410000000003e-15,0.0,1.43926708860039e-09,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,8.873400491196492e-08,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.03940399,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,4.134460772082052e-06,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0001991302273392975,9.43634971196904e-07,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.004491540868672854,3.6900963077492134e-05,-0.029701
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,3.1917231900000008e-06,0.00104809052422809,0.0864827525163591
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007921791018000001
"[85.0, 125.0, 115.0, 155.0]",0.058519850599,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",1.295866506330351e-11,0.0,2.22348046192207e-09,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,8.873400491196492e-08,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.0490099501,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.0490099501,4.134460772082052e-06,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0001991302273392975,9.43634971196904e-07,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.004491540868672854,3.6900963077492134e-05,-0.029701
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,3.1917231900000008e-06,0.00104809052422809,0.0864827525163591
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007921791018000001
"[85.0, 125.0, 115.0, 155.0]",0.058519850599,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,2.999851701510534e-09,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,1.2505681181158373e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.0490099501,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,5.8852882104149085e-06,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.00023756279288396023,9.43634971196904e-07,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.004491540868672854,3.6900963077492134e-05,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,3.1917231900000008e-06,0.00104809052422809,0.0864827525163591
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007921791018000001
"[85.0, 125.0, 115.0, 155.0]",0.058519850599,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,4.095364490799682e-09,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,1.7677383758720205e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.0490099501,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,7.964500464266402e-06,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0002756110327731763,9.43634971196904e-07,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.005224970232633357,3.6900963077492134e-05,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,1.0289417874300002e-05,0.00104809052422809,0.0864827525163591
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0013109359661730002
"[85.0, 125.0, 115.0, 155.0]",0.06793465209301,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,5.645375384176504e-09,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,2.4668660338972765e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.0490099501,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,1.0365354754582325e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.00031987965453914475,9.43634971196904e-07,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.005951065302954256,3.6900963077492134e-05,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,1.0289417874300002e-05,0.00104809052422809,0.09561792499119551
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0013109359661730002
"[85.0, 125.0, 115.0, 155.0]",0.06793465209301,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,7.809101060842287e-09,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,2.4668660338972765e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,1.0365354754582325e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.00031987965453914475,9.43634971196904e-07,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.005951065302954256,3.6900963077492134e-05,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,1.0289417874300002e-05,0.00104809052422809,0.09561792499119551
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0013109359661730002
"[85.0, 125.0, 115.0, 155.0]",0.06793465209301,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,9.951189480741412e-09,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,3.375079301470713e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,1.3140618097888804e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0003702404457203416,9.43634971196904e-07,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.006752115974845473,3.6900963077492134e-05,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,1.0289417874300002e-05,0.00104809052422809,0.10466174574128355
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0013109359661730002
"[85.0, 125.0, 115.0, 155.0]",0.06793465209301,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,1.288924895725764e-08,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,4.5239841372659986e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,1.634137592839299e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0004273070850367474,9.43634971196904e-07,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.00762655052676857,3.6900963077492134e-05,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.10466174574128355
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.07725530557207991,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,1.683194219122446e-08,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,5.949468129448708e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,2.0023725934439786e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0004916729689272971,4.779962386815662e-06,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.008492240733172436,3.6900963077492134e-05,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.11361512828387071
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.07725530557207991,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,2.2018144085816053e-08,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,7.692108782253801e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,2.424854539544106e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0005631864058365761,4.779962386815662e-06,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.009429854480395548,3.6900963077492134e-05,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.12247897700103201
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.07725530557207991,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,2.8720860548986314e-08,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,7.290000000000002e-09,-0.0490099501,0.0
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,9.797556780020958e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,2.9074737594015836e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,3.2157000000000004e-06,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.000532827,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0006424232321017702,4.779962386815662e-06,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.01043786672860088,0.00012140064377027715,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.1312541872310217
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.07725530557207991,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,2.8720860548986314e-08,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,9.797556780020958e-07,4.3781883766108484e-12
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.0490099501,2.9074737594015836e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0006424232321017702,4.779962386815662e-06,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.01043786672860088,0.00012140064377027715,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.1312541872310217
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,4.569673961707902e-08,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,1.2316307595682173e-06,3.3959748390248256e-10
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
